12345,1
12354,2
12435,2
12453,3
12534,4
12543,4
13245,2
13254,4
13425,3
13452,4
13524,6
13542,5
14235,4
14253,6
14325,4
14352,6
14523,7
14532,8
15234,8
15243,8
15324,8
15342,8
15423,9
15432,9
21345,2
21354,4
21435,4
21453,6
21534,8
21543,8
23145,3
23154,6
23415,4
23451,5
23514,8
23541,6
24135,6
24153,9
24315,5
24351,7
24513,9
24531,10
25134,12
25143,12
25314,10
25341,9
25413,11
25431,11
31245,4
31254,8
31425,6
31452,8
31524,12
31542,10
32145,4
32154,8
32415,6
32451,8
32514,12
32541,10
34125,7
34152,10
34215,8
34251,11
34512,12
34521,12
35124,14
35142,13
35214,16
35241,14
35412,13
35421,14
41235,8
41253,12
41325,8
41352,12
41523,14
41532,16
42135,8
42153,12
42315,8
42351,12
42513,14
42531,16
43125,9
43152,13
43215,9
43251,13
43512,15
43521,17
45123,16
45132,18
45213,17
45231,19
45312,18
45321,20
51234,16
51243,16
51324,16
51342,16
51423,18
51432,18
52134,16
52143,16
52314,16
52341,16
52413,19
52431,17
53124,18
53142,17
53214,18
53241,17
53412,18
53421,20
54123,20
54132,21
54213,21
54231,20
54312,21
54321,21
