123456,1
123465,2
123546,2
123564,3
123645,4
123654,4
124356,2
124365,4
124536,3
124563,4
124635,6
124653,5
125346,4
125364,6
125436,4
125463,6
125634,7
125643,8
126345,8
126354,8
126435,8
126453,8
126534,9
126543,9
132456,2
132465,4
132546,4
132564,6
132645,8
132654,8
134256,3
134265,6
134526,4
134562,5
134625,8
134652,6
135246,6
135264,9
135426,5
135462,7
135624,9
135642,10
136245,12
136254,12
136425,10
136452,9
136524,11
136542,11
142356,4
142365,8
142536,6
142563,8
142635,12
142653,10
143256,4
143265,8
143526,6
143562,8
143625,12
143652,10
145236,7
145263,10
145326,8
145362,11
145623,12
145632,12
146235,14
146253,13
146325,16
146352,14
146523,13
146532,14
152346,8
152364,12
152436,8
152463,12
152634,14
152643,16
153246,8
153264,12
153426,8
153462,12
153624,14
153642,16
154236,9
154263,13
154326,9
154362,13
154623,15
154632,17
156234,16
156243,18
156324,17
156342,19
156423,18
156432,20
162345,16
162354,16
162435,16
162453,16
162534,18
162543,18
163245,16
163254,16
163425,16
163452,16
163524,19
163542,17
164235,18
164253,17
164325,18
164352,17
164523,18
164532,20
165234,20
165243,21
165324,21
165342,20
165423,21
165432,21
213456,2
213465,4
213546,4
213564,6
213645,8
213654,8
214356,4
214365,8
214536,6
214563,8
214635,12
214653,10
215346,8
215364,12
215436,8
215463,12
215634,14
215643,16
216345,16
216354,16
216435,16
216453,16
216534,18
216543,18
231456,3
231465,6
231546,6
231564,9
231645,12
231654,12
234156,4
234165,8
234516,5
234561,6
234615,10
234651,7
235146,8
235164,12
235416,6
235461,8
235614,11
235641,12
236145,16
236154,16
236415,12
236451,10
236514,13
236541,13
241356,6
241365,12
241536,9
241563,12
241635,18
241653,15
243156,5
243165,10
243516,7
243561,9
243615,14
243651,11
245136,9
245163,13
245316,10
245361,13
245613,15
245631,14
246135,18
246153,17
246315,20
246351,16
246513,15
246531,17
251346,12
251364,18
251436,12
251463,18
251634,21
251643,24
253146,10
253164,15
253416,9
253461,13
253614,16
253641,18
254136,11
254163,16
254316,11
254361,15
254613,18
254631,19
256134,20
256143,23
256314,21
256341,23
256413,21
256431,24
261345,24
261354,24
261435,24
261453,24
261534,27
261543,27
263145,20
263154,20
263415,18
263451,17
263514,21
263541,19
264135,22
264153,21
264315,22
264351,19
264513,20
264531,23
265134,24
265143,26
265314,25
265341,24
265413,24
265431,25
312456,4
312465,8
312546,8
312564,12
312645,16
312654,16
314256,6
314265,12
314526,8
314562,10
314625,16
314652,12
315246,12
315264,18
315426,10
315462,14
315624,18
315642,20
316245,24
316254,24
316425,20
316452,18
316524,22
316542,22
321456,4
321465,8
321546,8
321564,12
321645,16
321654,16
324156,6
324165,12
324516,8
324561,10
324615,16
324651,12
325146,12
325164,18
325416,10
325461,14
325614,18
325641,20
326145,24
326154,24
326415,20
326451,18
326514,22
326541,22
341256,7
341265,14
341526,10
341562,13
341625,20
341652,16
342156,8
342165,16
342516,11
342561,14
342615,22
342651,17
345126,12
345162,16
345216,12
345261,16
345612,17
345621,18
346125,24
346152,20
346215,24
346251,20
346512,19
346521,19
351246,14
351264,21
351426,13
351462,19
351624,23
351642,26
352146,16
352164,24
352416,14
352461,20
352614,25
352641,28
354126,13
354162,18
354216,14
354261,19
354612,21
354621,22
356124,25
356142,29
356214,26
356241,28
356412,26
356421,27
361245,28
361254,28
361425,26
361452,25
361524,29
361542,29
362145,32
362154,32
362415,28
362451,26
362514,32
362541,30
364125,26
364152,23
364215,28
364251,24
364512,23
364521,26
365124,29
365142,30
365214,30
365241,31
365412,28
365421,29
412356,8
412365,16
412536,12
412563,16
412635,24
412653,20
413256,8
413265,16
413526,12
413562,16
413625,24
413652,20
415236,14
415263,20
415326,16
415362,22
415623,24
415632,24
416235,28
416253,26
416325,32
416352,28
416523,26
416532,28
421356,8
421365,16
421536,12
421563,16
421635,24
421653,20
423156,8
423165,16
423516,12
423561,16
423615,24
423651,20
425136,14
425163,20
425316,16
425361,22
425613,24
425631,24
426135,28
426153,26
426315,32
426351,28
426513,26
426531,28
431256,9
431265,18
431526,13
431562,17
431625,26
431652,21
432156,9
432165,18
432516,13
432561,17
432615,26
432651,21
