12345,120
12354,24
12435,30
12453,24
12534,12
12543,6
13245,40
13254,8
13425,30
13452,24
13524,12
13542,6
14235,20
14253,8
14325,10
14352,8
14523,12
14532,6
15234,12
15243,4
15324,6
15342,4
15423,4
15432,2
21345,60
21354,12
21435,15
21453,12
21534,6
21543,3
23145,40
23154,8
23415,30
23451,24
23514,12
23541,6
24135,20
24153,8
24315,10
24351,8
24513,12
24531,6
25134,12
25143,4
25314,6
25341,4
25413,4
25431,2
31245,40
31254,8
31425,15
31452,12
31524,6
31542,3
32145,20
32154,4
32415,15
32451,12
32514,6
32541,3
34125,20
34152,8
34215,10
34251,8
34512,12
34521,6
35124,12
35142,4
35214,6
35241,4
35412,4
35421,2
41235,30
41253,8
41325,10
41352,8
41523,6
41532,3
42135,15
42153,4
42315,10
42351,8
42513,6
42531,3
43125,10
43152,4
43215,5
43251,4
43512,6
43521,3
45123,12
45132,4
45213,6
45231,4
45312,4
45321,2
51234,24
51243,6
51324,8
51342,6
51423,4
51432,2
52134,12
52143,3
52314,8
52341,6
52413,4
52431,2
53124,8
53142,3
53214,4
53241,3
53412,4
53421,2
54123,6
54132,2
54213,3
54231,2
54312,2
54321,1
