12345678,40320
12345687,5040
12345768,5760
12345786,5040
12345867,1440
12345876,720
12346578,6720
12346587,840
12346758,5760
12346785,5040
12346857,1440
12346875,720
12347568,1920
12347586,840
12347658,960
12347685,840
12347856,1440
12347865,720
12348567,720
12348576,240
12348657,360
12348675,240
12348756,240
12348765,120
12354678,8064
12354687,1008
12354768,1152
12354786,1008
12354867,288
12354876,144
12356478,6720
12356487,840
12356748,5760
12356784,5040
12356847,1440
12356874,720
12357468,1920
12357486,840
12357648,960
12357684,840
12357846,1440
12357864,720
12358467,720
12358476,240
12358647,360
12358674,240
12358746,240
12358764,120
12364578,2688
12364587,336
12364758,1152
12364785,1008
12364857,288
12364875,144
12365478,1344
12365487,168
12365748,1152
12365784,1008
12365847,288
12365874,144
12367458,1920
12367485,840
12367548,960
12367584,840
12367845,1440
12367854,720
12368457,720
12368475,240
12368547,360
12368574,240
12368745,240
12368754,120
12374568,1152
12374586,336
12374658,384
12374685,336
12374856,288
12374865,144
12375468,576
12375486,168
12375648,384
12375684,336
12375846,288
12375864,144
12376458,384
12376485,168
12376548,192
12376584,168
12376845,288
12376854,144
12378456,720
12378465,240
12378546,360
12378564,240
12378645,240
12378654,120
12384567,576
12384576,144
12384657,192
12384675,144
12384756,96
12384765,48
12385467,288
12385476,72
12385647,192
12385674,144
12385746,96
12385764,48
12386457,192
12386475,72
12386547,96
12386574,72
12386745,96
12386754,48
12387456,144
12387465,48
12387546,72
12387564,48
12387645,48
12387654,24
12435678,10080
12435687,1260
12435768,1440
12435786,1260
12435867,360
12435876,180
12436578,1680
12436587,210
12436758,1440
12436785,1260
12436857,360
12436875,180
12437568,480
12437586,210
12437658,240
12437685,210
12437856,360
12437865,180
12438567,180
12438576,60
12438657,90
12438675,60
12438756,60
12438765,30
12453678,8064
12453687,1008
12453768,1152
12453786,1008
12453867,288
12453876,144
12456378,6720
12456387,840
12456738,5760
12456783,5040
12456837,1440
12456873,720
12457368,1920
12457386,840
12457638,960
12457683,840
12457836,1440
12457863,720
12458367,720
12458376,240
12458637,360
12458673,240
12458736,240
12458763,120
12463578,2688
12463587,336
12463758,1152
12463785,1008
12463857,288
12463875,144
12465378,1344
12465387,168
12465738,1152
12465783,1008
12465837,288
12465873,144
12467358,1920
12467385,840
12467538,960
12467583,840
12467835,1440
12467853,720
12468357,720
12468375,240
12468537,360
12468573,240
12468735,240
12468753,120
12473568,1152
12473586,336
12473658,384
12473685,336
12473856,288
12473865,144
12475368,576
12475386,168
12475638,384
12475683,336
12475836,288
12475863,144
12476358,384
12476385,168
12476538,192
12476583,168
12476835,288
12476853,144
12478356,720
12478365,240
12478536,360
12478563,240
12478635,240
12478653,120
12483567,576
12483576,144
12483657,192
12483675,144
12483756,96
12483765,48
12485367,288
12485376,72
12485637,192
12485673,144
12485736,96
12485763,48
12486357,192
12486375,72
12486537,96
12486573,72
12486735,96
12486753,48
12487356,144
12487365,48
12487536,72
12487563,48
12487635,48
12487653,24
12534678,4032
12534687,504
12534768,576
12534786,504
12534867,144
12534876,72
12536478,1680
12536487,210
12536748,1440
12536784,1260
12536847,360
12536874,180
12537468,480
12537486,210
12537648,240
12537684,210
12537846,360
12537864,180
12538467,180
12538476,60
12538647,90
12538674,60
12538746,60
12538764,30
12543678,2016
12543687,252
12543768,288
12543786,252
12543867,72
12543876,36
12546378,1680
12546387,210
12546738,1440
12546783,1260
12546837,360
12546873,180
12547368,480
12547386,210
12547638,240
12547683,210
12547836,360
12547863,180
12548367,180
12548376,60
12548637,90
12548673,60
12548736,60
12548763,30
12563478,2688
12563487,336
12563748,1152
12563784,1008
12563847,288
12563874,144
12564378,1344
12564387,168
12564738,1152
12564783,1008
12564837,288
12564873,144
12567348,1920
12567384,840
12567438,960
12567483,840
12567834,1440
12567843,720
12568347,720
12568374,240
12568437,360
12568473,240
12568734,240
12568743,120
12573468,1152
12573486,336
12573648,384
12573684,336
12573846,288
12573864,144
12574368,576
12574386,168
12574638,384
12574683,336
12574836,288
12574863,144
12576348,384
12576384,168
12576438,192
12576483,168
12576834,288
12576843,144
12578346,720
12578364,240
12578436,360
12578463,240
12578634,240
12578643,120
12583467,576
12583476,144
12583647,192
12583674,144
12583746,96
12583764,48
12584367,288
12584376,72
12584637,192
12584673,144
12584736,96
12584763,48
12586347,192
12586374,72
12586437,96
12586473,72
12586734,96
12586743,48
12587346,144
12587364,48
12587436,72
12587463,48
12587634,48
12587643,24
12634578,2016
12634587,252
12634758,576
12634785,504
12634857,144
12634875,72
12635478,672
12635487,84
12635748,576
12635784,504
12635847,144
12635874,72
12637458,480
12637485,210
12637548,240
12637584,210
12637845,360
12637854,180
12638457,180
12638475,60
12638547,90
12638574,60
12638745,60
12638754,30
12643578,1008
12643587,126
12643758,288
12643785,252
12643857,72
12643875,36
12645378,672
12645387,84
12645738,576
12645783,504
12645837,144
12645873,72
12647358,480
12647385,210
12647538,240
12647583,210
12647835,360
12647853,180
12648357,180
12648375,60
12648537,90
12648573,60
12648735,60
12648753,30
12653478,672
12653487,84
12653748,288
12653784,252
12653847,72
12653874,36
12654378,336
12654387,42
12654738,288
12654783,252
12654837,72
12654873,36
12657348,480
12657384,210
12657438,240
12657483,210
12657834,360
12657843,180
12658347,180
12658374,60
12658437,90
12658473,60
12658734,60
12658743,30
12673458,1152
12673485,336
12673548,384
12673584,336
12673845,288
12673854,144
12674358,576
12674385,168
12674538,384
12674583,336
12674835,288
12674853,144
12675348,384
12675384,168
12675438,192
12675483,168
12675834,288
12675843,144
12678345,720
12678354,240
12678435,360
12678453,240
12678534,240
12678543,120
12683457,576
12683475,144
12683547,192
12683574,144
12683745,96
12683754,48
12684357,288
12684375,72
12684537,192
12684573,144
12684735,96
12684753,48
12685347,192
12685374,72
12685437,96
12685473,72
12685734,96
12685743,48
12687345,144
12687354,48
12687435,72
12687453,48
12687534,48
12687543,24
12734568,1152
12734586,252
12734658,288
12734685,252
12734856,144
12734865,72
12735468,384
12735486,84
12735648,288
12735684,252
12735846,144
12735864,72
12736458,192
12736485,84
12736548,96
12736584,84
12736845,144
12736854,72
12738456,180
12738465,60
12738546,90
12738564,60
12738645,60
12738654,30
12743568,576
12743586,126
12743658,144
12743685,126
12743856,72
12743865,36
12745368,384
12745386,84
12745638,288
12745683,252
12745836,144
12745863,72
12746358,192
12746385,84
12746538,96
12746583,84
12746835,144
12746853,72
12748356,180
12748365,60
12748536,90
12748563,60
12748635,60
12748653,30
12753468,384
12753486,84
12753648,144
12753684,126
12753846,72
12753864,36
12754368,192
12754386,42
12754638,144
12754683,126
12754836,72
12754863,36
12756348,192
12756384,84
12756438,96
12756483,84
12756834,144
12756843,72
12758346,180
12758364,60
12758436,90
12758463,60
12758634,60
12758643,30
12763458,288
12763485,84
12763548,96
12763584,84
12763845,72
12763854,36
12764358,144
12764385,42
12764538,96
12764583,84
12764835,72
12764853,36
12765348,96
12765384,42
12765438,48
12765483,42
12765834,72
12765843,36
12768345,180
12768354,60
12768435,90
12768453,60
12768534,60
12768543,30
12783456,576
12783465,144
12783546,192
12783564,144
12783645,96
12783654,48
12784356,288
12784365,72
12784536,192
12784563,144
12784635,96
12784653,48
12785346,192
12785364,72
12785436,96
12785463,72
12785634,96
12785643,48
12786345,144
12786354,48
12786435,72
12786453,48
12786534,48
12786543,24
12834567,720
12834576,144
12834657,180
12834675,144
12834756,72
12834765,36
12835467,240
12835476,48
12835647,180
12835674,144
12835746,72
12835764,36
12836457,120
12836475,48
12836547,60
12836574,48
12836745,72
12836754,36
12837456,72
12837465,24
12837546,36
12837564,24
12837645,24
12837654,12
12843567,360
12843576,72
12843657,90
12843675,72
12843756,36
12843765,18
12845367,240
12845376,48
12845637,180
12845673,144
12845736,72
12845763,36
12846357,120
12846375,48
12846537,60
12846573,48
12846735,72
12846753,36
